1	1936311911	5.975932
2	330629295	4.806700
3	1413821143	3.985194
4	1189346290	3.767985
5	128662916	3.529808
6	1914181605	2.147485
7	1663982198	1.675749
8	1698062541	1.327404
9	1223871898	1.313032
10	1520654385	0.000000
11	386227493	1.029385
12	731977384	1.002006
13	959597909	0.977403
14	290763931	0.000000
15	1098154510	0.849972
16	2015609567	0.843671
17	1589712528	0.814241
18	1744625985	0.792463
19	1753349826	0.784086
20	1771315990	0.765175
21	710686863	0.697723
22	79974164	0.687086
23	1413263154	0.000000
24	1557862636	0.000000
25	1140726274	0.628644
26	984283899	0.585003
27	422499845	0.563505
28	1803797499	0.560683
29	1639897205	0.559531
30	1151534711	0.541494
31	1794139736	0.538241
32	1275991119	0.529474
33	16248581	0.521516
34	449142295	0.521041
35	791999542	0.498918
36	1117501624	0.494958
37	1474419937	0.465376
38	983270628	0.462688
39	983928044	0.000000
40	1668893534	0.449371
41	610562107	0.000000
42	603349487	0.000000
43	223554390	0.412810
44	1001328667	0.411142
45	1357106483	0.407832
46	1544898376	0.392157
47	421687227	0.390527
48	176317510	0.381643
49	471523595	0.000000
50	704127871	0.000000
51	320578808	0.357233
52	397489483	0.000000
53	533187944	0.353901
54	876432761	0.345536
55	2001625020	0.338777
56	91016186	0.334745
57	723617452	0.333017
58	1571480918	0.331070
59	1941270718	0.000000
60	748944325	0.311134
61	1347185610	0.000000
62	1629163294	0.000000
63	1226125903	0.000000
64	1454472451	0.298271
65	1294700536	0.293830
66	1213475210	0.292425
67	709096806	0.291109
68	1151866894	0.000000
69	1896653908	0.277112
70	1691494580	0.000000
71	115687945	0.266006
72	844155964	0.000000
73	763331747	0.260292
74	1198970029	0.255611
75	333696290	0.254053
76	164576182	0.246653
77	1820664608	0.245387
78	67613435	0.243259
79	1190400780	0.241572
80	1014580704	0.240892
81	319748802	0.240692
82	1221367847	0.237769
83	475836263	0.000000
84	886690580	0.235522
85	224370953	0.230691
86	100050960	0.000000
87	1262616172	0.224384
88	92781380	0.000000
89	602302793	0.223755
90	1775901392	0.000000
91	2118942314	0.215299
92	1219700049	0.000000
93	1808116860	0.203945
94	1869008389	0.203636
95	297511118	0.202400
96	437666661	0.199974
97	183972059	0.000000
98	1398727401	0.197290
99	1294816672	0.192012
100	1425704400	0.188513
101	722979368	0.187516
102	1738243482	0.000000
103	1971824857	0.182444
104	1973784475	0.181275
105	696279615	0.180625
106	1518543292	0.179902
107	1498893961	0.173630
108	1397927469	0.170467
109	327117434	0.166352
110	242883561	0.166268
111	244970356	0.164299
112	1149452164	0.163733
113	1726282786	0.000000
114	1661690330	0.000000
115	2084805969	0.000000
116	976185780	0.160322
117	371699711	0.000000
118	520596627	0.000000
119	873557432	0.157447
120	1341099309	0.157254
121	1672926345	0.156537
122	456670923	0.156186
123	664304860	0.153154
124	334326035	0.000000
125	670942907	0.152569
126	1644688667	0.000000
127	1513027209	0.148286
128	536134038	0.145768
129	897406315	0.143207
130	1867626132	0.142447
131	1167583539	0.142015
132	223970644	0.141771
133	1714771788	0.141087
134	708297394	0.140428
135	1640958155	0.140237
136	1585497033	0.000000
137	634911890	0.138739
138	426432332	0.138193
139	1714171155	0.000000
140	9140556	0.137404
141	728082910	0.136556
142	453062376	0.135845
143	1555706407	0.000000
144	16660847	0.135065
145	366553801	0.134229
146	298892543	0.133986
147	1636237845	0.133909
148	1637739652	0.133078
149	2123170711	0.131081
150	1503301171	0.000000
151	817255618	0.130929
152	986598257	0.129786
153	1984931701	0.129426
154	10191126	0.000000
155	43914367	0.129121
156	1738261502	0.128403
157	1930883649	0.128126
158	1120776578	0.000000
159	1787591929	0.124366
160	1017404359	0.000000
161	307039230	0.124283
162	202631566	0.124046
163	15748353	0.123729
164	815297776	0.000000
165	391860377	0.123134
166	1730900321	0.122559
167	788307702	0.122247
168	1106401348	0.121297
169	246136731	0.120211
170	704538411	0.120098
171	153685275	0.119260
172	382025341	0.119121
173	757997966	0.118256
174	1178205521	0.000000
175	529189219	0.115447
176	215914352	0.114849
177	723159382	0.114260
178	117512993	0.113285
179	1946298355	0.112734
180	1532902890	0.112264
181	1831677981	0.112139
182	894146770	0.111631
183	782903967	0.111336
184	1025690772	0.111248
185	554829892	0.110878
186	551939859	0.110779
187	575937849	0.110399
188	2004791900	0.110384
189	300264676	0.000000
190	1277454059	0.108215
191	1474397893	0.108126
192	1751841708	0.107987
193	105273587	0.107937
194	237382471	0.000000
195	1293168115	0.107718
196	993684511	0.107357
197	1423289152	0.105833
198	151499078	0.105277
199	1939740359	0.000000
200	81463313	0.104871
201	1492508064	0.104690
202	1538601293	0.103281
203	571318275	0.000000
204	849524979	0.101366
205	1450739611	0.100992
206	1672711979	0.100254
207	1743787386	0.000000
208	1402792946	0.099228
209	1526376205	0.099037
210	608849704	0.098810
211	1576911440	0.098198
212	1523951095	0.097757
213	1208245278	0.097411
214	1705752813	0.097361
215	590504753	0.097068
216	1534512718	0.096390
217	1303802229	0.095392
218	1898474273	0.000000
219	936322350	0.095064
220	1658648960	0.094738
221	1340483684	0.094205
222	1330277662	0.000000
223	527662289	0.093146
224	1065621174	0.093049
225	2064462170	0.092508
226	890423652	0.092219
227	620577701	0.091914
228	1379786421	0.091012
229	738043978	0.000000
230	1792783164	0.000000
231	313890760	0.089884
232	606982016	0.000000
233	44638111	0.089552
234	1908949782	0.089266
235	1253192961	0.089191
236	1577552552	0.088982
237	1506604575	0.088699
238	490428245	0.088234
239	1848635630	0.088141
240	2125921760	0.000000
241	125853470	0.087794
242	479639581	0.087317
243	1181174255	0.000000
244	572038977	0.086777
245	37205080	0.086244
246	1877343070	0.000000
247	368986612	0.085750
248	764823627	0.085719
249	886762008	0.085695
250	1840156508	0.085391
251	2044246459	0.085230
252	1918287899	0.085200
253	747270538	0.085109
254	1790747765	0.085072
255	964672238	0.084992
256	362343166	0.084677
257	2018079701	0.084182
258	1643471899	0.000000
259	1863902037	0.000000
260	450981797	0.083932
261	1997645826	0.083895
262	1004653901	0.000000
263	1972084601	0.000000
264	1586177162	0.083683
265	2094519704	0.083604
266	988028303	0.083571
267	1798648775	0.083436
268	1585047644	0.083341
269	556365167	0.083191
270	551962793	0.083084
271	1905685224	0.082947
272	785392279	0.082764
273	1756080376	0.000000
274	1362019979	0.082461
275	1631820549	0.082224
276	364952708	0.082116
277	1628203449	0.082085
278	1702693965	0.081987
279	49538713	0.081986
280	858578236	0.000000
281	278714246	0.081631
282	1721578593	0.081515
283	1405608143	0.081281
284	462911587	0.000000
285	1803705117	0.081049
286	30408807	0.080896
287	1442593562	0.080819
288	1618401254	0.080362
289	1615845887	0.080135
290	574165747	0.080135
291	1781566925	0.079910
292	844011797	0.079885
293	1553846772	0.079564
294	1218613551	0.079243
295	409100338	0.078620
296	913954871	0.078158
297	1080637262	0.077620
298	2086904651	0.077543
299	1192470	0.077522
300	1513176166	0.000000
301	558444787	0.077334
302	1872040765	0.077313
303	1417152652	0.077306
304	2099117872	0.076897
305	2118219977	0.076691
306	1090396459	0.000000
307	297725867	0.076283
308	946597675	0.076245
309	82435394	0.075813
310	1452627147	0.075481
311	1935012515	0.075388
312	1141557262	0.000000
313	2076559697	0.074891
314	1086113004	0.074813
315	1439695146	0.074520
316	1349698319	0.074318
317	1817468066	0.000000
318	230877873	0.073741
319	94006777	0.073646
320	2025151177	0.073553
321	1510084720	0.073448
322	1432633387	0.073366
323	866858306	0.073180
324	807257999	0.000000
325	727879132	0.072995
326	1440899165	0.072958
327	89882063	0.000000
328	1819499228	0.072628
329	1947299913	0.000000
330	221612368	0.072571
331	472217003	0.000000
332	1981085523	0.072446
333	951340437	0.072424
334	518246893	0.072375
335	790202195	0.071906
336	731679969	0.071882
337	1398821380	0.000000
338	828413661	0.071740
339	1930771234	0.071728
340	1645598156	0.071551
341	278579747	0.071375
342	282165861	0.071199
343	434223355	0.071025
344	820921645	0.070852
345	1954762392	0.070679
346	111535334	0.070337
347	1400552225	0.070167
348	1024367130	0.070163
349	5089380	0.069998
350	737114918	0.069830
351	1777267261	0.069801
352	812000200	0.069796
353	289676588	0.069783
354	588835331	0.069497
355	1955097690	0.069332
356	1806800391	0.069167
357	1701576255	0.000000
358	1016093305	0.069003
359	819175784	0.000000
360	1738524220	0.068932
361	411507483	0.068678
362	1946915279	0.068517
363	486572581	0.068496
364	1380823059	0.068358
365	666352046	0.068357
366	2070169363	0.068351
367	1381287959	0.068197
368	1958343824	0.068038
369	1487129895	0.067810
370	384014139	0.067761
371	687399444	0.067723
372	1081755282	0.067411
373	308753151	0.067256
374	1653525369	0.000000
375	1913665794	0.067102
376	1828542021	0.067036
377	1589944355	0.066992
378	1282778936	0.066796
379	460615049	0.066644
380	1302597709	0.066493
381	1698315743	0.066300
382	1862446194	0.066044
383	788329076	0.065858
384	2042822557	0.065808
385	639368799	0.065749
386	824531368	0.065602
387	2051840711	0.065525
388	1439848567	0.065456
389	129699222	0.065311
390	779599547	0.065022
391	1314682034	0.064753
392	758636684	0.064736
393	1979310878	0.064735
394	1018964853	0.064453
395	1320618181	0.064382
396	452519088	0.064089
397	454180310	0.064032
398	840131970	0.063757
399	1300328666	0.063483
400	1390392944	0.063396
401	1205659090	0.063347
402	695953392	0.063146
403	1361329057	0.063128
404	177529569	0.063077
405	670007974	0.063063
406	1034288151	0.062942
407	51436404	0.062809
408	1404121382	0.062726
409	990696781	0.062412
410	1687844803	0.062192
411	776618318	0.000000
412	902176987	0.062167
413	1274095971	0.062114
414	1609741267	0.062020
415	1319378473	0.061891
416	1667082672	0.061762
